날짜변수,메뉴,상관계수
is_holiday_after,느티나무 셀프BBQ_참이슬 (단체),0.10653170403083372
month,담하_들깨 양지탕,0.10633607662588249
month,미라시아_오븐구이 윙과 킬바사소세지,0.1062841976406995
is_holiday_eve,미라시아_잭 애플 토닉,0.10627121488574924
is_holiday,카페테리아_복숭아 아이스티,0.10618588063678909
is_holiday_after,포레스트릿_페스츄리 소시지,0.10613867383506444
is_holiday_eve,느티나무 셀프BBQ_스프라이트 (단체),0.10610039963809935
season,담하_라면사리,0.10609884881331055
season,담하_한우 우거지 국밥,0.10606618261302123
quarter,라그로타_까르보나라,0.10605421645720747
is_weekend,담하_라면사리,0.10589092218777509
quarter,연회장_모둠 돈육구이(3인),0.10585864626864824
dayofyear,미라시아_오븐구이 윙과 킬바사소세지,0.1058458898651117
is_holiday_after,담하_담하 한우 불고기 정식,0.10567820430644212
is_weekend,미라시아_(오븐) 하와이안 쉬림프 피자,0.10559519929881679
dayofweek,카페테리아_복숭아 아이스티,0.10553551388299452
is_holiday_after,미라시아_콥 샐러드,0.10548887624377298
weekofyear,라그로타_까르보나라,0.10543675015953584
month,라그로타_까르보나라,0.10539411229632084
quarter,"느티나무 셀프BBQ_대여료 30,000원",0.10535068942084681
season,느티나무 셀프BBQ_일회용 종이컵,0.10516310904133644
is_holiday_after,미라시아_BBQ Platter,0.10483413549208043
is_holiday_after,카페테리아_짬뽕,0.10476558570335526
is_holiday_after,담하_담하 한우 불고기,0.10468004503864739
is_holiday,카페테리아_아메리카노(ICE),0.10465622503419948
is_holiday_after,연회장_Cookie Platter,0.10458826820836635
is_holiday_eve,라그로타_Gls.미션 서드,0.10454777232643707
month,라그로타_Gls.미션 서드,0.10449872082798875
ski_season,미라시아_브런치 2인 패키지 ,0.10449485737061175
year,담하_테라,0.10442383407557873
weekofyear,라그로타_Gls.미션 서드,0.10437169319870587
dayofweek,화담숲카페_아메리카노 HOT,0.10435829432156661
is_holiday_eve,담하_테라,0.10424012432506304
weekofyear,화담숲카페_카페라떼 ICE,0.10416108099797036
season,담하_한우 차돌박이 된장찌개,0.10407281975420454
quarter,담하_스프라이트,0.10406276146639894
dayofyear,라그로타_알리오 에 올리오 ,0.10398987285466806
is_holiday_eve,느티나무 셀프BBQ_콜라 (단체),0.10391182240899713
is_holiday,연회장_주먹밥 (2ea),0.10375531207657945
is_holiday_after,담하_꼬막 비빔밥,0.10373644519877952
is_holiday_eve,카페테리아_카페라떼(ICE),0.10363034848498356
weekofyear,담하_콜라,0.1034987242415899
dayofweek,연회장_Conference M8,0.10348507486505606
weekofyear,미라시아_오븐구이 윙과 킬바사소세지,0.10332933949162149
year,미라시아_쉬림프 투움바 파스타,0.10322862922367375
is_holiday_after,카페테리아_새우튀김 우동,0.10318229661763056
dayofyear,담하_처음처럼,0.10288783931959382
weekofyear,라그로타_모둠 해산물 플래터,0.10287552557550621
is_holiday_after,연회장_공깃밥,0.10284929741725783
is_holiday_eve,카페테리아_복숭아 아이스티,0.10276711224706031
is_holiday_after,포레스트릿_치즈 핫도그,0.10267201400198796
dayofweek,담하_문막 복분자 칵테일,0.1026633442459396
weekofyear,연회장_돈목살 김치찌개 (밥포함),0.10251450526262484
season,담하_테라,0.10243070409850608
is_holiday_eve,느티나무 셀프BBQ_카스 병(단체),0.10230827919549251
is_holiday_eve,포레스트릿_생수,0.10223427362950954
dayofweek,담하_은이버섯 갈비탕,0.10217115792954767
dayofyear,담하_느린마을 막걸리,0.10216638242964705
is_holiday_after,라그로타_AUS (200g),0.10212524302232254
is_holiday_eve,연회장_Conference M8,0.10212473551361488
is_holiday_eve,담하_(단체) 황태해장국 3/27까지,0.10204436982374916
is_holiday_eve,연회장_삼겹살추가 (200g),0.10182098157276503
ski_season,연회장_Conference L2,0.1018023684546771
dayofyear,라그로타_까르보나라,0.10140004992847865
ski_season,미라시아_핑크레몬에이드,0.10115692496910512
season,라그로타_Gls.미션 서드,0.10107760669510063
year,담하_처음처럼,0.10105420979102644
is_weekend,라그로타_그릴드 비프 샐러드,0.1007504362991385
dayofweek,카페테리아_새우 볶음밥,0.10067416526210791
weekofyear,느티나무 셀프BBQ_쌈장,0.10064306887062067
dayofweek,연회장_Conference L2,0.10038100948901749
weekofyear,연회장_매콤 무뼈닭발&계란찜,0.10027093624947116
quarter,연회장_주먹밥 (2ea),0.10021217297937027
is_holiday_eve,라그로타_버섯 크림 리조또,0.10003067202238276
dayofweek,카페테리아_카페라떼(HOT),0.09962626709918648
month,라그로타_알리오 에 올리오 ,0.09950850738530612
season,라그로타_빵 추가 (1인),0.09948146314983357
is_holiday,연회장_골뱅이무침,0.09930964655805598
is_holiday,화담숲주막_병천순대,0.09917863143494829
dayofweek,카페테리아_돼지고기 김치찌개,0.09914530599090472
is_holiday_after,카페테리아_짬뽕밥,0.09902776254302688
is_holiday,담하_더덕 한우 지짐,0.0989733699781629
month,라그로타_AUS (200g),0.0989457777318592
is_holiday,포레스트릿_코카콜라,0.09889202581967371
month,연회장_돈목살 김치찌개 (밥포함),0.0988459319473881
ski_season,담하_느린마을 막걸리,0.09884570786345255
year,카페테리아_구슬아이스크림,0.09865271670548886
is_holiday_eve,담하_(정식) 비빔냉면,0.09859159350878388
season,담하_담하 한우 불고기,0.09834229565369845
year,카페테리아_짬뽕밥,0.09817547682633078
is_holiday_after,연회장_주먹밥 (2ea),0.09817074853704692
year,라그로타_Gls.미션 서드,0.09811495349772102
is_holiday_after,라그로타_그릴드 비프 샐러드,0.09797154612040662
weekofyear,라그로타_AUS (200g),0.09774370624331023
is_weekend,미라시아_브런치 2인 패키지 ,0.09752027932955994
dayofweek,담하_(단체) 은이버섯 갈비탕,0.09743521513497763
weekofyear,라그로타_알리오 에 올리오 ,0.09741733017103553
is_holiday_after,연회장_로제 치즈떡볶이,0.09714422742386176
dayofyear,연회장_돈목살 김치찌개 (밥포함),0.0971280601666178
is_holiday_after,카페테리아_치즈돈까스,0.09689799955379885
is_holiday_eve,라그로타_시저 샐러드 ,0.09688344292116073
is_holiday_after,담하_(단체) 공깃밥,0.09677176928235719
is_holiday,담하_봉평메밀 물냉면,0.09675704855852736
is_holiday_eve,포레스트릿_스프라이트,0.09675089341988817
is_holiday,미라시아_스텔라(무제한),0.0965695180234632
weekofyear,담하_처음처럼,0.09654005112826611
dayofyear,연회장_마라샹궈,0.09653186391305234
is_weekend,담하_테라,0.09652988654585991
month,담하_느린마을 막걸리,0.09644327901734805
year,미라시아_글라스와인 (레드),0.09639543533802244
ski_season,담하_명인안동소주,0.0963414428353073
quarter,라그로타_AUS (200g),0.09615691278677177
year,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),0.09600020598905694
is_holiday,라그로타_해산물 토마토 스파게티,0.09597217208053106
is_holiday,연회장_마라샹궈,0.09594064929642734
month,연회장_매콤 무뼈닭발&계란찜,0.09593243825874342
day,연회장_Conference M9,0.0959044151280559
is_holiday_eve,라그로타_모둠 해산물 플래터,0.09588742529944178
is_holiday_eve,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),0.09583052880544507
is_holiday_eve,카페테리아_아메리카노(ICE),0.09578091653612347
ski_season,담하_더덕 한우 지짐,0.09574922665468831
season,카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,0.09551023098420718
is_holiday_eve,담하_처음처럼,0.09548776462214216
is_weekend,담하_문막 복분자 칵테일,0.09540734694674266
is_holiday,포레스트릿_복숭아 아이스티,0.09501402702319513
is_weekend,담하_꼬막 비빔밥,0.09481782810042949
year,느티나무 셀프BBQ_일회용 소주컵,0.09460626108829741
month,담하_은이버섯 갈비탕,0.09434371205131109
quarter,연회장_공깃밥,0.0940746239366133
day,느티나무 셀프BBQ_쌈야채세트,0.094046833001774
day,연회장_Conference L1,0.09397505675184567
is_holiday_eve,포레스트릿_복숭아 아이스티,0.09379236120558136
is_holiday,느티나무 셀프BBQ_잔디그늘집 의자 추가,0.09346174742929395
dayofyear,라그로타_AUS (200g),0.09345283251403118
dayofweek,라그로타_아메리카노,0.09339535367186495
quarter,라그로타_G-Charge(3),0.09333963239290231
weekofyear,담하_느린마을 막걸리,0.0932285552529899
season,카페테리아_단체식 18000(신),0.09320448146689317
is_holiday,카페테리아_카페라떼(ICE),0.09315321773387555
year,미라시아_코카콜라,0.09313551179457831
is_holiday_after,미라시아_글라스와인 (레드),0.09302244491875616
year,화담숲카페_카페라떼 ICE,0.09220969395627385
is_holiday,연회장_Cass Beer,0.09219219586318328
dayofyear,연회장_Conference L3,0.09214074628558545
dayofweek,카페테리아_새우튀김 우동,0.09184533748048182
year,담하_카스,0.0917637333629384
is_weekend,담하_들깨 양지탕,0.09163473879719584
is_holiday_eve,느티나무 셀프BBQ_BBQ55(단체),0.09143832310227618
ski_season,연회장_Cookie Platter,0.09143460184763452
season,연회장_OPUS 2,0.09129001313735442
quarter,라그로타_콜라,0.0911910122008566
weekofyear,연회장_마라샹궈,0.09105224465795413
is_holiday_after,미라시아_(화덕) 불고기 페퍼로니 반반피자,0.09061710703914189
year,화담숲주막_스프라이트,0.09021673273562979
weekofyear,연회장_Conference L3,0.09012008661023647
dayofyear,연회장_매콤 무뼈닭발&계란찜,0.09006503541719514
is_holiday_eve,담하_참이슬,0.09000374006633319
quarter,연회장_마라샹궈,0.08998229722484162
is_holiday_after,연회장_돈목살 김치찌개 (밥포함),0.08997741464294394
dayofweek,느티나무 셀프BBQ_스프라이트 (단체),0.08982226308541406
day,연회장_Conference L2,0.08966930385220145
season,라그로타_AUS (200g),0.08953497740621441
year,연회장_Regular Coffee,0.08951436128276861
is_holiday_after,카페테리아_복숭아 아이스티,0.08945279755066002
year,카페테리아_짬뽕,0.08930093206318704
season,라그로타_양갈비 (4ps),0.08924826097636795
is_holiday,화담숲주막_콜라,0.08905938659006606
is_holiday_after,포레스트릿_꼬치어묵,0.08905798907096109
day,"미라시아_(단체)브런치주중 36,000",0.08904989244169048
month,연회장_마라샹궈,0.08891890719518554
season,화담숲카페_아메리카노 HOT,0.08889759475365226
is_holiday,포레스트릿_생수,0.08870824073239064
quarter,연회장_Conference L3,0.08845618087577804
dayofyear,미라시아_미라시아 브런치 (패키지),0.08843720680171337
quarter,담하_제로콜라,0.08835692239634642
dayofyear,연회장_왕갈비치킨,0.08831481047391698
year,미라시아_보일링 랍스타 플래터(덜매운맛),0.08824590388095176
year,느티나무 셀프BBQ_친환경 접시 23cm,0.0882225356279134
season,라그로타_해산물 토마토 스튜 파스타,0.08810694314610051
is_holiday_eve,담하_스프라이트,0.08806048609831253
is_holiday,연회장_왕갈비치킨,0.08803922999794894
ski_season,연회장_Conference M9,0.08796977810690794
is_holiday_after,담하_(후식) 된장찌개,0.08778004119406355
quarter,미라시아_BBQ Platter,0.08774964906347596
is_holiday_after,연회장_OPUS 2,0.08774601928411928
is_holiday_eve,연회장_Cass Beer,0.08768544559105092
year,연회장_돈목살 김치찌개 (밥포함),0.08732247240547374
dayofweek,미라시아_(오븐) 하와이안 쉬림프 피자,0.08720713560792427
is_holiday_eve,담하_더덕 한우 지짐,0.08702692864117284
season,미라시아_유자 하이볼,0.08680750984117779
month,연회장_Conference L3,0.08676695239737217
is_holiday_after,카페테리아_구슬아이스크림,0.0867543943876394
year,담하_은이버섯 갈비탕,0.08666674426895885
weekofyear,담하_참이슬,0.08663572228579425
ski_season,연회장_Conference M8,0.0864630204517391
month,연회장_왕갈비치킨,0.0862090608050333
is_holiday_after,카페테리아_단체식 18000(신),0.08608109211908478
dayofweek,담하_(단체) 공깃밥,0.08575907694481104
is_holiday_eve,느티나무 셀프BBQ_일회용 종이컵,0.08572802540495483
year,포레스트릿_카페라떼(ICE),0.08570971366981227
month,연회장_Cass Beer,0.085671244470734
is_holiday_after,담하_(단체) 한우 우거지 국밥,0.08564221424006417
year,미라시아_보일링 랍스타 플래터,0.08563491700297578
ski_season,연회장_Conference L3,0.08559264620072941
is_holiday_after,담하_은이버섯 갈비탕,0.08544053249220841
quarter,라그로타_제로콜라,0.08539004832381063
quarter,연회장_Grand Ballroom,0.08532927433277859
month,미라시아_미라시아 브런치 (패키지),0.08529650411589722
ski_season,담하_(단체) 은이버섯 갈비탕,0.08524109160891533
month,연회장_공깃밥,0.08486895436410219
year,카페테리아_단체식 13000(신),0.0846810053223427
is_holiday_eve,느티나무 셀프BBQ_1인 수저세트,0.08455344493011602
season,연회장_Regular Coffee,0.08444610637643081
dayofyear,연회장_Cass Beer,0.0843385626222992
is_holiday_eve,연회장_OPUS 2,0.08418657383555393
is_holiday_eve,라그로타_자몽리치에이드,0.0841397043380934
year,포레스트릿_아메리카노(HOT),0.08392396247762403
year,카페테리아_돼지고기 김치찌개,0.08386287052233149
dayofyear,연회장_공깃밥,0.08373447913268005
month,라그로타_하이네켄(생),0.08373120134447794
weekofyear,연회장_Cass Beer,0.08370414776623365
day,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),0.08364598997960011
is_holiday_after,담하_갱시기,0.08359315734502998
month,담하_메밀면 사리,0.08350709800389929
season,라그로타_스프라이트,0.08347039041050539
day,담하_더덕 한우 지짐,0.08338545532314512
season,담하_스프라이트,0.08302201734016398
is_holiday,담하_(단체) 은이버섯 갈비탕,0.08271149476586806
dayofyear,담하_참이슬,0.08269360804610247
dayofyear,담하_메밀면 사리,0.08256642527321806
year,카페테리아_아메리카노(ICE),0.08255675062134825
quarter,담하_한우 차돌박이 된장찌개,0.08250489408614073
day,미라시아_레인보우칵테일(알코올),0.08250391184159545
is_holiday_after,포레스트릿_떡볶이,0.0824185511160366
season,"느티나무 셀프BBQ_대여료 30,000원",0.08230238150552159
year,미라시아_브런치(대인) 주말,0.0822359307290238
is_holiday_after,느티나무 셀프BBQ_신라면,0.08208619867615098
is_weekend,라그로타_G-Charge(3),0.08202712595028866
season,연회장_Cookie Platter,0.08200220247918615
season,담하_콜라,0.08178285350254116
day,담하_(단체) 한우 우거지 국밥,0.08172239062377488
month,미라시아_애플망고 에이드,0.08160017438406476
dayofyear,담하_은이버섯 갈비탕,0.08150413144912103
ski_season,미라시아_브런치(대인) 주중,0.08150012086993168
is_holiday_eve,"느티나무 셀프BBQ_대여료 90,000원",0.08144280176702315
is_holiday,느티나무 셀프BBQ_허브솔트,0.08137616452604644
is_holiday_after,담하_느린마을 막걸리,0.08115908330055406
is_holiday_eve,담하_(단체) 은이버섯 갈비탕,0.08114061873109078
quarter,담하_라면사리,0.08113545222664068
ski_season,연회장_Regular Coffee,0.08100531021159568
quarter,담하_하동 매실 칵테일,0.08092062790502944
is_holiday_after,"미라시아_(단체)브런치주중 36,000",0.08072624353885131
dayofyear,연회장_Grand Ballroom,0.08067752719808256
is_holiday_after,연회장_Conference L3,0.08067471219972246
season,라그로타_한우 (200g),0.08061327756335766
weekofyear,연회장_왕갈비치킨,0.08052955709221685
is_holiday_after,미라시아_칠리 치즈 프라이,0.0804337180954856
is_holiday_eve,카페테리아_진사골 설렁탕,0.0803327054788385
season,담하_참이슬,0.0802878463338241
dayofweek,라그로타_미션 서드 카베르네 쉬라,0.08019317281512388
year,라그로타_Gls.Sileni,0.08006531189325507
quarter,미라시아_얼그레이 하이볼,0.07973683434015429
is_holiday_eve,미라시아_브런치(대인) 주중,0.0796856141711691
is_holiday_after,연회장_골뱅이무침,0.07962532019110895
is_holiday,미라시아_버드와이저(무제한),0.07947246646276011
quarter,라그로타_버섯 크림 리조또,0.07946840981603619
season,느티나무 셀프BBQ_친환경 접시 23cm,0.07927625510058824
season,연회장_Conference L1,0.07925521581941708
is_weekend,화담숲카페_아메리카노 HOT,0.07900595302860153
dayofyear,"느티나무 셀프BBQ_본삼겹 (단품,실내)",0.07891136635897235
weekofyear,라그로타_하이네켄(생),0.07860180048697632
is_holiday_after,카페테리아_짜장밥,0.07854207957286426
is_holiday,화담숲주막_참살이 막걸리,0.07852028983907033
day,느티나무 셀프BBQ_참이슬 (단체),0.07851882703643787
is_holiday,느티나무 셀프BBQ_쌈장,0.07850964755351426
season,느티나무 셀프BBQ_허브솔트,0.07849756269542717
weekofyear,연회장_Grand Ballroom,0.07831002562661106
day,미라시아_얼그레이 하이볼,0.07830232284785203
day,미라시아_파스타면 추가(150g),0.0782376021854733
month,담하_참이슬,0.07820460067381908
quarter,담하_콜라,0.07733834719047546
year,담하_(단체) 은이버섯 갈비탕,0.07730016874716865
ski_season,미라시아_BBQ 고기추가,0.07709299097552713
dayofyear,담하_하동 매실 칵테일,0.0769674375261612
weekofyear,연회장_공깃밥,0.07695335440825685
is_holiday,담하_(단체) 생목살 김치전골 2.0,0.07691810230541854
is_holiday,미라시아_스프라이트,0.07672633413854527
quarter,연회장_매콤 무뼈닭발&계란찜,0.07659045141230614
is_holiday_eve,카페테리아_단체식 18000(신),0.07644803029464076
is_holiday,포레스트릿_스프라이트,0.07638017326989358
dayofyear,라그로타_하이네켄(생),0.07633519025975861
month,라그로타_버섯 크림 리조또,0.07624149702194814
is_holiday_after,라그로타_콜라,0.07623064411960795
season,담하_룸 이용료,0.07618899288985105
dayofweek,담하_꼬막 비빔밥,0.07605598242465093
season,카페테리아_오픈푸드,0.0760443480462839
dayofyear,미라시아_애플망고 에이드,0.07601494653639954
is_holiday_eve,연회장_매콤 무뼈닭발&계란찜,0.07590645214938263
quarter,라그로타_아메리카노,0.07588662195713759
weekofyear,미라시아_애플망고 에이드,0.07584870591503835
season,느티나무 셀프BBQ_잔디그늘집 의자 추가,0.07582168466009713
ski_season,연회장_Convention Hall,0.0757958436243794
season,담하_(단체) 황태해장국 3/27까지,0.07557828009992965
is_holiday_eve,라그로타_콜라,0.07548265406451576
is_holiday_eve,담하_(단체) 생목살 김치전골 2.0,0.0754572557339213
dayofweek,담하_테라,0.07540508098896595
month,연회장_Grand Ballroom,0.07519656114697518
season,느티나무 셀프BBQ_친환경 접시 14cm,0.07515929073969194
dayofweek,미라시아_오븐구이 윙과 킬바사소세지,0.07496324572416505
is_holiday,화담숲주막_찹쌀식혜,0.07495328744817514
day,카페테리아_단체식 18000(신),0.07486919726330707
ski_season,연회장_Cass Beer,0.07475698907770313
is_holiday,카페테리아_진사골 설렁탕,0.07462898973824719
month,담하_하동 매실 칵테일,0.0745961730863841
year,포레스트릿_카페라떼(HOT),0.07452543321764582
year,라그로타_Open Food,0.0745196167453273
weekofyear,라그로타_버섯 크림 리조또,0.07447826822545968
weekofyear,담하_카스,0.07446319781251212
is_holiday_eve,라그로타_스프라이트,0.07443041449516904
month,"느티나무 셀프BBQ_대여료 30,000원",0.07430037308618626
is_holiday,화담숲카페_현미뻥스크림,0.07427430106658536
is_holiday_after,포레스트릿_생수,0.07426839993314197
ski_season,라그로타_해산물 토마토 스파게티,0.07424010866289078
is_holiday,미라시아_공깃밥,0.07414514562224996
season,라그로타_콜라,0.07400323623122725
is_holiday_eve,담하_(단체) 한우 우거지 국밥,0.0737973320766129
weekofyear,"느티나무 셀프BBQ_본삼겹 (단품,실내)",0.0737852121508844
year,연회장_야채추가,0.07376696387307811
is_weekend,카페테리아_샷 추가,0.07356255172368747
is_holiday,연회장_삼겹살추가 (200g),0.07353561767068656
month,"느티나무 셀프BBQ_본삼겹 (단품,실내)",0.07340294347275053
season,연회장_Grand Ballroom,0.07333294524174522
is_holiday,담하_제로콜라,0.07331637082575405
ski_season,담하_카스,0.07313368660429122
is_holiday_after,미라시아_미라시아 브런치 (패키지),0.07304709481887992
dayofweek,담하_들깨 양지탕,0.07296781592837934
day,라그로타_하이네켄(생),0.0728335431726399
dayofyear,담하_카스,0.07258640957274116
day,연회장_마라샹궈,0.07251820257732067
is_holiday,미라시아_얼그레이 하이볼,0.07222149387481684
is_holiday_after,담하_(단체) 은이버섯 갈비탕,0.07219040610819419
day,연회장_Conference L3,0.07196867918650324
day,연회장_삼겹살추가 (200g),0.07193297116342007
is_holiday_after,연회장_Conference M9,0.07193255131717377
season,화담숲카페_현미뻥스크림,0.07190124726165881
is_weekend,카페테리아_오픈푸드,0.07183187694525668
season,연회장_야채추가,0.07167141488704848
year,카페테리아_아메리카노(HOT),0.07158330917932686
dayofyear,"느티나무 셀프BBQ_대여료 30,000원",0.07145672117089363
is_holiday_eve,라그로타_양갈비 (4ps),0.0714343579889273
day,담하_느린마을 막걸리,0.07130467419997592
season,담하_(단체) 은이버섯 갈비탕,0.07122459229769383
is_holiday,미라시아_잭 애플 토닉,0.07102807853961031
is_holiday_eve,"느티나무 셀프BBQ_본삼겹 (단품,실내)",0.0709543596805971
is_holiday,미라시아_오븐구이 윙과 킬바사소세지,0.07095210408107719
is_holiday_after,미라시아_보일링 랍스타 플래터,0.0709185577397572
is_holiday_after,담하_스프라이트,0.07086854669574223
is_holiday_after,"느티나무 셀프BBQ_대여료 60,000원",0.07084656682850247
ski_season,담하_하동 매실 칵테일,0.07071889442073744
is_holiday_after,연회장_Cass Beer,0.07071496830596972
season,연회장_Convention Hall,0.07054780997626856
day,미라시아_보일링 랍스타 플래터,0.07035760495626851
month,담하_카스,0.07028951830156276
is_holiday,라그로타_AUS (200g),0.07024107090502464
dayofyear,라그로타_버섯 크림 리조또,0.07020114240916135
day,연회장_Conference M8,0.07011469892787967
season,라그로타_알리오 에 올리오 ,0.07005160234211681
year,연회장_Cass Beer,0.06971485045865897
is_holiday_after,느티나무 셀프BBQ_BBQ55(단체),0.06967379358650752
weekofyear,담하_하동 매실 칵테일,0.06965653299129725
year,담하_느린마을 막걸리,0.06962403093616444
is_holiday_after,담하_(정식) 된장찌개,0.06950132014232192
is_holiday_eve,연회장_마라샹궈,0.06938828570180311
quarter,"느티나무 셀프BBQ_본삼겹 (단품,실내)",0.06919062486695797
is_holiday,담하_(후식) 물냉면,0.06918376676905076
season,라그로타_모둠 해산물 플래터,0.06914306476557891
year,화담숲주막_병천순대,0.0690190785573673
is_holiday,담하_참이슬,0.06891725322423796
day,미라시아_핑크레몬에이드,0.06890485802118827
is_holiday,미라시아_브런치 2인 패키지 ,0.06887010555948245
dayofweek,연회장_Regular Coffee,0.06879594332454676
is_holiday,미라시아_글라스와인 (레드),0.06870006253174189
dayofyear,미라시아_얼그레이 하이볼,0.06867816481388524
quarter,연회장_돈목살 김치찌개 (밥포함),0.06862091355831151
is_holiday,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),0.06859634467934449
is_holiday_eve,미라시아_유자 하이볼,0.06856237886883292
ski_season,담하_(단체) 공깃밥,0.06851200003771679
month,라그로타_G-Charge(3),0.06851054952322794
dayofyear,라그로타_G-Charge(3),0.0685093760315765
is_holiday_after,미라시아_BBQ 고기추가,0.06828705551138657
season,담하_하동 매실 칵테일,0.06816660831031533
is_holiday,담하_(후식) 비빔냉면,0.06815281218378426
is_holiday_after,연회장_왕갈비치킨,0.06800635131578094
is_holiday_after,포레스트릿_카페라떼(ICE),0.06777035391018403
year,카페테리아_치즈돈까스,0.06759390639663826
is_holiday_after,미라시아_공깃밥,0.06756216540345206
year,느티나무 셀프BBQ_잔디그늘집 의자 추가,0.06754899064464433
season,화담숲카페_메밀미숫가루,0.06740012104042191
day,담하_들깨 양지탕,0.06736615144392936
day,카페테리아_단체식 13000(신),0.06725621314402982
weekofyear,"느티나무 셀프BBQ_대여료 30,000원",0.06723115388855809
year,느티나무 셀프BBQ_신라면,0.06711049597319234
month,카페테리아_진사골 설렁탕,0.06709208859170548
day,연회장_Grand Ballroom,0.06695296918061343
season,담하_(후식) 된장찌개,0.06680051102242186
is_holiday_eve,느티나무 셀프BBQ_허브솔트,0.06669833477607122
day,미라시아_버드와이저(무제한),0.06662050246083845
weekofyear,담하_메밀면 사리,0.06654074807861521
is_holiday_eve,화담숲주막_병천순대,0.06644175038805837
quarter,연회장_Convention Hall,0.06639049706227924
day,미라시아_보일링 랍스타 플래터(덜매운맛),0.06634187835626437
is_holiday,느티나무 셀프BBQ_햇반,0.06609495072453157
quarter,미라시아_글라스와인 (레드),0.06602610798927305
dayofyear,담하_라면사리,0.0659081984596232
is_holiday,라그로타_모둠 해산물 플래터,0.0658938645666394
year,카페테리아_공깃밥(추가),0.0658742465557231
season,느티나무 셀프BBQ_쌈야채세트,0.06573331618803818
day,연회장_Convention Hall,0.06561323604671393
is_holiday,화담숲주막_해물파전,0.0653744147876159
is_holiday_after,연회장_야채추가,0.06532994758103366
day,담하_처음처럼,0.06518455029863743
ski_season,카페테리아_오픈푸드,0.06512025678534612
season,담하_제로콜라,0.06510234606692128
weekofyear,담하_라면사리,0.06509640255044319
is_holiday_eve,미라시아_레인보우칵테일(알코올),0.06503851495828049
year,화담숲주막_콜라,0.06495091487291156
is_holiday,라그로타_스프라이트,0.06464400639466777
is_holiday_eve,화담숲주막_콜라,0.06455986661937477
is_holiday_after,미라시아_코카콜라,0.06445174395121882
ski_season,담하_(후식) 비빔냉면,0.06444039301065518
quarter,카페테리아_진사골 설렁탕,0.06442985250933422
year,미라시아_(화덕) 불고기 페퍼로니 반반피자,0.06431625829006178
day,라그로타_미션 서드 카베르네 쉬라,0.06404582511956486
day,담하_담하 한우 불고기 정식,0.0640098800381986
season,화담숲주막_해물파전,0.06398146812093192
is_holiday,화담숲주막_단호박 식혜 ,0.06396695367606595
day,담하_(단체) 생목살 김치전골 2.0,0.06394414964806755
season,느티나무 셀프BBQ_일회용 소주컵,0.06392738226463879
season,느티나무 셀프BBQ_카스 병(단체),0.06382943921539781
is_holiday_after,담하_하동 매실 칵테일,0.06365346965115176
is_holiday_after,카페테리아_카페라떼(ICE),0.06364175516087944
ski_season,미라시아_브런치(대인) 주말,0.06347195938711543
is_holiday_after,느티나무 셀프BBQ_햇반,0.06334702060688145
ski_season,담하_담하 한우 불고기 정식,0.06332971315504811
year,연회장_Conference M8,0.0632832535567812
ski_season,담하_(단체) 생목살 김치전골 2.0,0.06328294878949915
day,담하_꼬막 비빔밥,0.06324053785299748
ski_season,담하_(단체) 황태해장국 3/27까지,0.06304591013189749
is_holiday,느티나무 셀프BBQ_신라면,0.06301454110329521
dayofweek,미라시아_브런치 4인 패키지 ,0.06301424194254523
weekofyear,라그로타_G-Charge(3),0.06290892265853351
season,느티나무 셀프BBQ_콜라 (단체),0.06259866696584533
quarter,담하_공깃밥,0.06255998323825927
ski_season,담하_라면사리,0.06252399190470662
is_holiday_after,카페테리아_아메리카노(ICE),0.06250924038731197
day,라그로타_시저 샐러드 ,0.06247521354012991
is_weekend,카페테리아_진사골 설렁탕,0.06239284571653233
is_holiday_after,라그로타_빵 추가 (1인),0.062267002002393705
year,담하_(단체) 황태해장국 3/27까지,0.06212649506856021
month,담하_라면사리,0.06186086906690628
day,담하_제로콜라,0.06179786152914091
month,미라시아_얼그레이 하이볼,0.06173696973411062
weekofyear,카페테리아_진사골 설렁탕,0.06173287424683277
day,느티나무 셀프BBQ_일회용 종이컵,0.061703851033333666
season,화담숲주막_느린마을 막걸리,0.061684561112296254
ski_season,연회장_Grand Ballroom,0.06163673420467111
is_holiday,화담숲주막_느린마을 막걸리,0.06155210148641456
day,미라시아_유자 하이볼,0.061507757304422664
month,라그로타_스프라이트,0.06140596312041938
weekofyear,담하_은이버섯 갈비탕,0.06138583808903309
is_holiday,느티나무 셀프BBQ_쌈야채세트,0.06122864154969122
dayofweek,카페테리아_오픈푸드,0.06103895474585431
year,담하_스프라이트,0.061037004458092646
is_holiday,라그로타_콜라,0.06082232243585744
is_holiday_after,담하_황태해장국,0.06079679178000886
ski_season,담하_(정식) 된장찌개,0.060710000344515
is_holiday_after,라그로타_알리오 에 올리오 ,0.060550879448051924
day,카페테리아_진사골 설렁탕,0.06046788389260374
day,화담숲주막_콜라,0.060393954775245146
dayofyear,라그로타_스프라이트,0.060249380652839635
day,느티나무 셀프BBQ_카스 병(단체),0.059942789936938336
season,화담숲주막_콜라,0.05993608823227997
is_holiday_eve,화담숲주막_찹쌀식혜,0.05992155254501338
