메뉴1,메뉴2,상관계수
라그로타_까르보나라,화담숲주막_찹쌀식혜,-0.029989802285541597
미라시아_코카콜라(제로),카페테리아_단체식 18000(신),-0.02998516236731454
라그로타_Open Food,미라시아_스텔라(무제한),0.02998205168550999
담하_제로콜라,연회장_Conference L3,-0.029978553819869913
미라시아_오븐구이 윙과 킬바사소세지,연회장_Conference L2,-0.029962729007271385
담하_(단체) 은이버섯 갈비탕,미라시아_보일링 랍스타 플래터(덜매운맛),-0.029961940725102207
담하_제로콜라,미라시아_스텔라(무제한),0.029957234347513326
미라시아_버드와이저(무제한),카페테리아_오픈푸드,-0.029914228284385034
담하_라면사리,포레스트릿_카페라떼(ICE),-0.029909288893663222
카페테리아_오픈푸드,화담숲카페_아메리카노 HOT,-0.029905141841796993
느티나무 셀프BBQ_잔디그늘집 의자 추가,연회장_Conference L2,-0.02990108793540805
느티나무 셀프BBQ_스프라이트 (단체),라그로타_자몽리치에이드,-0.029895408979280728
라그로타_Open Food,카페테리아_새우 볶음밥,0.029894222229092087
미라시아_코카콜라(제로),카페테리아_샷 추가,-0.029866033746191983
담하_제로콜라,화담숲카페_현미뻥스크림,0.0298464692137701
담하_명인안동소주,미라시아_코카콜라(제로),0.029819248664703615
라그로타_G-Charge(3),연회장_Conference M8,0.02981916145918704
담하_(단체) 은이버섯 갈비탕,카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,-0.029796436269647217
미라시아_브런치(대인) 주중,포레스트릿_떡볶이,-0.029796267136880904
담하_카스,미라시아_콥 샐러드,0.029781179718892433
담하_느린마을 막걸리,미라시아_브런치(대인) 주중,-0.02976699214913284
미라시아_미라시아 브런치 (패키지),카페테리아_단체식 18000(신),-0.02976042585133678
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),라그로타_자몽리치에이드,0.029746945564709294
미라시아_애플망고 에이드,화담숲주막_찹쌀식혜,-0.029736003804262244
담하_콜라,연회장_Conference L3,-0.02971443081222567
미라시아_칠리 치즈 프라이,카페테리아_카페라떼(ICE),-0.029699732452150004
미라시아_스프라이트,포레스트릿_복숭아 아이스티,-0.02968983240004321
미라시아_미라시아 브런치 (패키지),카페테리아_단체식 13000(신),0.02967314502393961
라그로타_아메리카노,카페테리아_약 고추장 돌솥비빔밥,0.029650860859747656
연회장_Regular Coffee,화담숲주막_콜라,-0.029639788208723622
담하_(단체) 은이버섯 갈비탕,담하_봉평메밀 물냉면,0.02963375480528801
라그로타_AUS (200g),라그로타_아메리카노,0.029626534864816936
담하_갱시기,담하_스프라이트,0.029617095300364004
담하_테라,연회장_Cookie Platter,-0.02961688025065031
담하_(단체) 황태해장국 3/27까지,미라시아_공깃밥,0.029595271335814095
담하_(단체) 생목살 김치전골 2.0,화담숲카페_아메리카노 HOT,0.029580755562549348
라그로타_양갈비 (4ps),포레스트릿_스프라이트,0.029580092633855432
담하_명인안동소주,미라시아_미라시아 브런치 (패키지),0.02957965042203983
담하_(단체) 공깃밥,연회장_마라샹궈,-0.02955219093167167
담하_(단체) 생목살 김치전골 2.0,화담숲카페_메밀미숫가루,-0.02954065594690897
담하_명인안동소주,연회장_로제 치즈떡볶이,0.029533126107927937
담하_들깨 양지탕,미라시아_잭 애플 토닉,-0.02952372831645017
담하_(후식) 물냉면,담하_은이버섯 갈비탕,-0.029519804059209974
담하_제로콜라,화담숲주막_스프라이트,0.029509759831123143
느티나무 셀프BBQ_스프라이트 (단체),담하_들깨 양지탕,0.02950077014410353
라그로타_Open Food,화담숲주막_해물파전,0.02949166625809782
라그로타_해산물 토마토 스파게티,연회장_Conference L1,-0.029484180906841552
라그로타_하이네켄(생),연회장_Conference M9,0.029482536337245843
미라시아_브런치 4인 패키지 ,미라시아_유자 하이볼,0.029480906121960918
느티나무 셀프BBQ_카스 병(단체),화담숲주막_참살이 막걸리,0.029477419794314865
느티나무 셀프BBQ_카스 병(단체),느티나무 셀프BBQ_허브솔트,-0.02947418361370363
미라시아_브런치 4인 패키지 ,화담숲카페_메밀미숫가루,0.029456527222685908
담하_갱시기,연회장_Regular Coffee,-0.02944951259111497
미라시아_코카콜라,화담숲카페_카페라떼 ICE,0.029449129583668604
담하_라면사리,담하_명태회 비빔냉면,0.02944066502054121
담하_참이슬,라그로타_AUS (200g),0.029432393859582694
느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_콜라 (단체),-0.029406909576992886
라그로타_모둠 해산물 플래터,라그로타_스프라이트,0.02940060254773385
담하_(단체) 한우 우거지 국밥,담하_스프라이트,-0.029388712662253028
담하_은이버섯 갈비탕,연회장_Conference M8,-0.029377006744361313
미라시아_스텔라(무제한),포레스트릿_카페라떼(ICE),0.029365921213664634
담하_제로콜라,화담숲카페_메밀미숫가루,0.029364083887322492
라그로타_시저 샐러드 ,카페테리아_짬뽕밥,0.029352984159873217
담하_테라,라그로타_스프라이트,0.02934633549415057
담하_문막 복분자 칵테일,화담숲주막_해물파전,0.029339820366931044
연회장_야채추가,화담숲주막_느린마을 막걸리,0.029324168230266793
담하_(단체) 은이버섯 갈비탕,라그로타_모둠 해산물 플래터,0.029319726918592665
미라시아_공깃밥,미라시아_잭 애플 토닉,0.029315169293377043
담하_(정식) 물냉면 ,연회장_Cass Beer,-0.029306976019948156
라그로타_콜라,연회장_Conference L2,-0.029306547491000874
담하_하동 매실 칵테일,라그로타_시저 샐러드 ,0.02930106060996992
담하_콜라,화담숲카페_아메리카노 HOT,0.029290222414537184
담하_(단체) 공깃밥,담하_문막 복분자 칵테일,-0.029267158783846507
"느티나무 셀프BBQ_본삼겹 (단품,실내)",담하_카스,0.029263637956182868
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),라그로타_미션 서드 카베르네 쉬라,-0.029240987255194893
담하_룸 이용료,미라시아_브런치(대인) 주중,0.029238203647085525
라그로타_해산물 토마토 리조또,미라시아_공깃밥,0.029223569834732014
담하_문막 복분자 칵테일,카페테리아_카페라떼(ICE),0.029220253877029784
미라시아_핑크레몬에이드,연회장_OPUS 2,-0.029214197526666832
미라시아_스프라이트,카페테리아_오픈푸드,-0.029211739322010186
담하_라면사리,화담숲카페_메밀미숫가루,-0.02920599197088354
라그로타_아메리카노,미라시아_얼그레이 하이볼,0.029202989472867504
담하_한우 우거지 국밥,카페테리아_카페라떼(ICE),-0.02918802103613743
라그로타_해산물 토마토 스튜 파스타,미라시아_공깃밥,0.029173664604912882
라그로타_아메리카노,미라시아_보일링 랍스타 플래터(덜매운맛),0.029168264485140188
담하_(후식) 비빔냉면,포레스트릿_아메리카노(ICE),0.029162471445435156
포레스트릿_카페라떼(ICE),화담숲주막_단호박 식혜 ,-0.029161070344098233
느티나무 셀프BBQ_1인 수저세트,라그로타_Open Food,-0.02915233171516576
담하_봉평메밀 물냉면,라그로타_콜라,0.029136229006816956
라그로타_빵 추가 (1인),포레스트릿_치즈 핫도그,0.02913309032341367
라그로타_미션 서드 카베르네 쉬라,화담숲카페_메밀미숫가루,0.02913256187311946
연회장_Conference L2,화담숲카페_아메리카노 ICE,0.0291120306880039
미라시아_코카콜라,카페테리아_오픈푸드,-0.029099391569257803
연회장_Convention Hall,화담숲주막_느린마을 막걸리,-0.029086741529315625
느티나무 셀프BBQ_스프라이트 (단체),담하_명인안동소주,-0.029076553139724536
담하_스프라이트,라그로타_G-Charge(3),0.029072854934921524
느티나무 셀프BBQ_BBQ55(단체),담하_테라,-0.029043204695379424
담하_(단체) 생목살 김치전골 2.0,라그로타_아메리카노,-0.02902843846377995
담하_테라,연회장_Grand Ballroom,0.02902017740406011
담하_더덕 한우 지짐,라그로타_하이네켄(생),0.02901379541753901
느티나무 셀프BBQ_1인 수저세트,담하_문막 복분자 칵테일,-0.028997381023221587
라그로타_Gls.Sileni,포레스트릿_스프라이트,0.028974294698385552
미라시아_스텔라(무제한),포레스트릿_페스츄리 소시지,-0.028957991436889093
느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_카스 병(단체),0.02895480348515183
미라시아_미라시아 브런치 (패키지),연회장_Convention Hall,-0.028927916022445974
미라시아_글라스와인 (레드),카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,0.0289145376620806
담하_한우 우거지 국밥,카페테리아_카페라떼(HOT),-0.028896674770959346
라그로타_해산물 토마토 스튜 파스타,화담숲주막_콜라,0.028884543428305706
담하_(단체) 공깃밥,카페테리아_단체식 13000(신),0.02887705624968048
느티나무 셀프BBQ_친환경 접시 23cm,포레스트릿_카페라떼(ICE),-0.02886969789614309
미라시아_코카콜라,카페테리아_단체식 13000(신),0.028826222018929037
담하_메밀면 사리,미라시아_칠리 치즈 프라이,0.028818485666020834
라그로타_모둠 해산물 플래터,카페테리아_짬뽕밥,-0.028801549910024715
담하_문막 복분자 칵테일,담하_은이버섯 갈비탕,0.028797641837110536
느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_콜라 (단체),-0.028789503453125254
"느티나무 셀프BBQ_대여료 30,000원",포레스트릿_스프라이트,0.028784537961079784
담하_처음처럼,연회장_OPUS 2,0.02875156411308304
느티나무 셀프BBQ_햇반,카페테리아_단체식 13000(신),0.028735232392779673
연회장_Grand Ballroom,화담숲카페_메밀미숫가루,-0.02869734973332438
라그로타_자몽리치에이드,연회장_Conference L3,-0.028670668904917394
미라시아_보일링 랍스타 플래터,미라시아_브런치 4인 패키지 ,0.02866743326741063
연회장_모둠 돈육구이(3인),카페테리아_단체식 13000(신),-0.02866642187117174
담하_(단체) 공깃밥,연회장_왕갈비치킨,-0.028665334552831413
미라시아_핑크레몬에이드,카페테리아_복숭아 아이스티,0.028661837661062985
미라시아_쉬림프 투움바 파스타,카페테리아_오픈푸드,-0.028652422538140074
"느티나무 셀프BBQ_본삼겹 (단품,실내)",카페테리아_복숭아 아이스티,0.028641027394621776
담하_콜라,미라시아_보일링 랍스타 플래터(덜매운맛),0.028632896456875702
담하_(단체) 한우 우거지 국밥,담하_카스,-0.02862998641234826
라그로타_하이네켄(생),미라시아_브런치 2인 패키지 ,0.02858122559949551
라그로타_G-Charge(3),카페테리아_샷 추가,-0.0285739470137507
라그로타_그릴드 비프 샐러드,카페테리아_짜장면,0.028562756103037986
담하_(단체) 생목살 김치전골 2.0,화담숲주막_단호박 식혜 ,-0.028562244015510888
라그로타_그릴드 비프 샐러드,카페테리아_오픈푸드,-0.028553067718273102
라그로타_카스,연회장_Regular Coffee,-0.02855286810803647
담하_갑오징어 비빔밥,미라시아_스텔라(무제한),-0.02852771821699723
라그로타_미션 서드 카베르네 쉬라,카페테리아_짬뽕,0.028517646922049195
라그로타_Open Food,라그로타_버섯 크림 리조또,0.02849678517634114
미라시아_(오븐) 하와이안 쉬림프 피자,카페테리아_단체식 13000(신),0.02848462185851997
"느티나무 셀프BBQ_대여료 90,000원",미라시아_브런치 4인 패키지 ,0.02847187172157325
미라시아_유자 하이볼,카페테리아_어린이 돈까스,-0.028462644822002333
라그로타_미션 서드 카베르네 쉬라,연회장_OPUS 2,-0.028460578920997348
담하_메밀면 사리,미라시아_스텔라(무제한),0.028456868896776306
라그로타_Open Food,미라시아_칠리 치즈 프라이,0.028445054115493418
담하_꼬막 비빔밥,라그로타_스프라이트,0.028413753737563732
담하_문막 복분자 칵테일,화담숲주막_병천순대,0.028403222871825364
느티나무 셀프BBQ_친환경 접시 14cm,카페테리아_샷 추가,-0.028384495608301512
담하_봉평메밀 물냉면,라그로타_아메리카노,-0.028374219621498498
담하_룸 이용료,연회장_삼겹살추가 (200g),-0.028373589561819137
담하_명태회 비빔냉면,연회장_Conference M9,-0.028369883533523585
연회장_삼겹살추가 (200g),화담숲주막_스프라이트,0.02835552804206914
미라시아_글라스와인 (레드),연회장_Conference M8,-0.028349089634838915
느티나무 셀프BBQ_일회용 종이컵,라그로타_알리오 에 올리오 ,0.028337527639252066
라그로타_AUS (200g),연회장_Regular Coffee,0.0283110454735542
연회장_골뱅이무침,화담숲주막_해물파전,-0.028302177116784503
담하_(단체) 은이버섯 갈비탕,미라시아_잭 애플 토닉,0.02827285746929222
카페테리아_오픈푸드,화담숲카페_아메리카노 ICE,-0.02826627462889924
느티나무 셀프BBQ_친환경 접시 23cm,라그로타_한우 (200g),0.0282499209110992
담하_(단체) 생목살 김치전골 2.0,카페테리아_아메리카노(ICE),-0.02824821895040173
느티나무 셀프BBQ_쌈야채세트,라그로타_미션 서드 카베르네 쉬라,0.028248068512778755
담하_갑오징어 비빔밥,화담숲주막_느린마을 막걸리,0.028223287922870526
담하_룸 이용료,담하_한우 미역국 정식,-0.028211855923346848
담하_문막 복분자 칵테일,라그로타_카스,0.028204057156526095
느티나무 셀프BBQ_스프라이트 (단체),담하_(후식) 비빔냉면,0.028189071104154174
미라시아_브런치(대인) 주중,미라시아_콥 샐러드,0.02817712976649428
느티나무 셀프BBQ_일회용 소주컵,담하_(단체) 한우 우거지 국밥,0.028176501225743014
담하_콜라,라그로타_카스,0.028172155447494646
미라시아_스프라이트,카페테리아_짜장밥,0.028153517564069322
라그로타_해산물 토마토 스파게티,미라시아_잭 애플 토닉,0.028144751839831804
미라시아_BBQ 고기추가,연회장_Cass Beer,0.028143974687102023
담하_(정식) 비빔냉면,카페테리아_단체식 13000(신),0.028119516998333555
라그로타_카스,포레스트릿_떡볶이,0.02809462399546543
라그로타_미션 서드 카베르네 쉬라,미라시아_(화덕) 불고기 페퍼로니 반반피자,0.02807017226137773
라그로타_시저 샐러드 ,카페테리아_짜장밥,-0.028068507633560048
라그로타_AUS (200g),연회장_Conference M1,-0.02805992454462964
담하_라면사리,미라시아_브런치 4인 패키지 ,-0.028016686148759386
미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_공깃밥,-0.028009165567150784
미라시아_미라시아 브런치 (패키지),포레스트릿_생수,0.028008941010129285
미라시아_미라시아 브런치 (패키지),연회장_마라샹궈,-0.02800852497571588
담하_(단체) 생목살 김치전골 2.0,담하_갱시기,0.02799452094791089
담하_갱시기,미라시아_유자 하이볼,0.027993024292800223
담하_명인안동소주,연회장_Regular Coffee,-0.02798419018624809
담하_(단체) 공깃밥,담하_담하 한우 불고기 정식,-0.027978600131792698
담하_처음처럼,연회장_Conference L2,-0.027968189256994843
라그로타_제로콜라,미라시아_글라스와인 (레드),0.02795595428537367
담하_라면사리,미라시아_얼그레이 하이볼,0.027948523265284308
연회장_주먹밥 (2ea),화담숲주막_단호박 식혜 ,0.027947540512426768
미라시아_브런치 2인 패키지 ,미라시아_브런치(대인) 주말,0.027943473528689575
라그로타_카스,포레스트릿_스프라이트,0.027934653356946743
느티나무 셀프BBQ_쌈야채세트,라그로타_해산물 토마토 리조또,0.027930272871629244
라그로타_아메리카노,연회장_Cass Beer,0.027921373298329822
느티나무 셀프BBQ_육개장 사발면,포레스트릿_카페라떼(ICE),-0.02792029022522474
느티나무 셀프BBQ_카스 병(단체),담하_더덕 한우 지짐,-0.027920141739023106
라그로타_아메리카노,연회장_Conference L2,0.027913036360276786
느티나무 셀프BBQ_햇반,담하_룸 이용료,-0.027886755593350233
담하_갱시기,담하_처음처럼,0.027871907577443785
담하_라면사리,연회장_모둠 돈육구이(3인),-0.027871431485103713
담하_문막 복분자 칵테일,카페테리아_샷 추가,0.02786847150675308
미라시아_글라스와인 (레드),화담숲주막_스프라이트,-0.027857581573312334
담하_꼬막 비빔밥,미라시아_브런치 4인 패키지 ,0.027849409879484494
라그로타_제로콜라,연회장_Conference L2,-0.027842516452112366
미라시아_브런치 2인 패키지 ,화담숲주막_단호박 식혜 ,0.027833007034745706
미라시아_브런치 4인 패키지 ,미라시아_브런치(대인) 주말,0.02782480928163908
카페테리아_단체식 13000(신),카페테리아_오픈푸드,0.027769002324307495
포레스트릿_카페라떼(ICE),화담숲카페_아메리카노 ICE,-0.027747446388315125
담하_콜라,화담숲카페_메밀미숫가루,-0.0277395395525987
"느티나무 셀프BBQ_본삼겹 (단품,실내)",담하_(단체) 생목살 김치전골 2.0,0.027735462546337596
연회장_Conference M1,화담숲카페_아메리카노 HOT,0.02771399168234681
담하_라면사리,카페테리아_공깃밥(추가),0.02770619177590424
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),"미라시아_(단체)브런치주중 36,000",-0.027704867341893626
느티나무 셀프BBQ_친환경 접시 14cm,포레스트릿_아메리카노(ICE),0.027691229151655526
라그로타_카스,포레스트릿_생수,0.027666623395081663
담하_들깨 양지탕,연회장_Conference M1,-0.027661744601702738
담하_(단체) 한우 우거지 국밥,연회장_삼겹살추가 (200g),-0.027659916114902938
담하_문막 복분자 칵테일,화담숲카페_아메리카노 HOT,0.02763609708319959
느티나무 셀프BBQ_참이슬 (단체),라그로타_G-Charge(3),-0.02761453510440256
담하_라면사리,담하_제로콜라,-0.02760405343566793
라그로타_양갈비 (4ps),연회장_Conference L3,-0.027589548880260835
미라시아_코카콜라(제로),카페테리아_단체식 13000(신),0.02755452751018702
라그로타_버섯 크림 리조또,카페테리아_오픈푸드,-0.02753846300354614
담하_명인안동소주,담하_하동 매실 칵테일,-0.027507643794580556
미라시아_코카콜라(제로),포레스트릿_코카콜라,-0.027499932432547877
느티나무 셀프BBQ_햇반,라그로타_제로콜라,0.027495962919127755
담하_참이슬,카페테리아_진사골 설렁탕,-0.027490719382432367
라그로타_AUS (200g),미라시아_브런치 4인 패키지 ,-0.02747787387130054
담하_(단체) 한우 우거지 국밥,담하_더덕 한우 지짐,-0.02747180830728128
느티나무 셀프BBQ_카스 병(단체),화담숲주막_찹쌀식혜,-0.02747112770652084
담하_더덕 한우 지짐,미라시아_공깃밥,-0.02746077132358249
담하_들깨 양지탕,미라시아_브런치(대인) 주중,-0.027459844516089058
느티나무 셀프BBQ_허브솔트,담하_제로콜라,-0.027454124159985507
라그로타_시저 샐러드 ,연회장_Conference L3,-0.027422507809776366
담하_(단체) 공깃밥,담하_명인안동소주,-0.02740112913113861
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),담하_스프라이트,-0.027397877654790594
연회장_로제 치즈떡볶이,카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,0.027376959627337286
담하_콜라,화담숲주막_단호박 식혜 ,0.027361855120005694
담하_(단체) 은이버섯 갈비탕,연회장_마라샹궈,0.027353706444796712
담하_문막 복분자 칵테일,화담숲카페_메밀미숫가루,0.027348646781289638
느티나무 셀프BBQ_햇반,담하_(단체) 한우 우거지 국밥,0.027346732531365717
담하_(정식) 비빔냉면,카페테리아_공깃밥(추가),-0.027337121776092748
담하_(단체) 생목살 김치전골 2.0,담하_제로콜라,-0.02731866388213834
미라시아_오븐구이 윙과 킬바사소세지,연회장_Cookie Platter,-0.02731690761987965
느티나무 셀프BBQ_육개장 사발면,카페테리아_공깃밥(추가),-0.027316187121474243
미라시아_칠리 치즈 프라이,포레스트릿_아메리카노(ICE),0.027312594740254163
"느티나무 셀프BBQ_본삼겹 (단품,실내)",라그로타_Open Food,0.027299927899933647
라그로타_Open Food,미라시아_공깃밥,0.02729426640377322
담하_스프라이트,연회장_삼겹살추가 (200g),0.02725651309738909
느티나무 셀프BBQ_카스 병(단체),담하_콜라,-0.027254549634974985
담하_명인안동소주,라그로타_아메리카노,0.027234481789180743
미라시아_잭 애플 토닉,포레스트릿_스프라이트,-0.027227365231142216
느티나무 셀프BBQ_스프라이트 (단체),라그로타_제로콜라,-0.027206832016919594
느티나무 셀프BBQ_쌈야채세트,라그로타_콜라,0.02718718733137895
느티나무 셀프BBQ_참이슬 (단체),미라시아_코카콜라(제로),-0.027184780669994992
담하_라면사리,화담숲주막_단호박 식혜 ,-0.0271836263565214
라그로타_미션 서드 카베르네 쉬라,미라시아_BBQ 고기추가,0.027179062527327238
담하_라면사리,포레스트릿_카페라떼(HOT),0.02716797408872515
담하_라면사리,담하_한우 차돌박이 된장찌개,0.02715369577887025
담하_스프라이트,화담숲카페_카페라떼 ICE,-0.027141221725738553
라그로타_그릴드 비프 샐러드,연회장_Cookie Platter,0.027134861910674463
라그로타_미션 서드 카베르네 쉬라,화담숲주막_느린마을 막걸리,0.027127963137055726
느티나무 셀프BBQ_콜라 (단체),담하_(후식) 비빔냉면,0.02711740753166144
담하_(단체) 한우 우거지 국밥,미라시아_핑크레몬에이드,-0.02710647834444291
라그로타_그릴드 비프 샐러드,카페테리아_짬뽕,0.027097719887855292
미라시아_코카콜라(제로),연회장_Conference M1,-0.02706734689183017
느티나무 셀프BBQ_허브솔트,연회장_Conference M1,-0.027050392745893867
느티나무 셀프BBQ_참이슬 (단체),담하_(후식) 비빔냉면,0.02704752243597031
라그로타_Open Food,화담숲카페_메밀미숫가루,0.027017147477904704
담하_테라,라그로타_알리오 에 올리오 ,0.026996376729824516
느티나무 셀프BBQ_쌈야채세트,담하_제로콜라,0.026983545518828613
연회장_Conference L1,화담숲주막_스프라이트,-0.026983452932946458
담하_스프라이트,담하_하동 매실 칵테일,0.026981193181905977
미라시아_오븐구이 윙과 킬바사소세지,연회장_OPUS 2,0.026971248112879025
담하_제로콜라,미라시아_보일링 랍스타 플래터,0.026968105271163435
"느티나무 셀프BBQ_대여료 60,000원",포레스트릿_생수,0.02693101859423782
느티나무 셀프BBQ_일회용 종이컵,담하_라면사리,-0.02693037372210088
담하_은이버섯 갈비탕,카페테리아_오픈푸드,-0.026904867436229888
담하_(후식) 비빔냉면,카페테리아_구슬아이스크림,-0.026892562200105097
담하_(후식) 비빔냉면,카페테리아_아메리카노(ICE),-0.02687830038924387
담하_(단체) 황태해장국 3/27까지,담하_(후식) 된장찌개,0.026865513632034422
느티나무 셀프BBQ_허브솔트,포레스트릿_카페라떼(ICE),-0.026860391306444235
담하_(단체) 한우 우거지 국밥,미라시아_오븐구이 윙과 킬바사소세지,-0.026859143245555484
담하_(단체) 은이버섯 갈비탕,라그로타_버섯 크림 리조또,0.026856035104546542
연회장_Cookie Platter,화담숲카페_현미뻥스크림,-0.02684779921208463
"느티나무 셀프BBQ_본삼겹 (단품,실내)",미라시아_BBQ 고기추가,0.026843425144107664
미라시아_코카콜라,포레스트릿_코카콜라,0.026818141171018533
느티나무 셀프BBQ_쌈장,담하_더덕 한우 지짐,0.02681449097912708
느티나무 셀프BBQ_BBQ55(단체),라그로타_해산물 토마토 스파게티,-0.026813711571007596
라그로타_제로콜라,연회장_Cass Beer,0.026800026925807664
담하_테라,카페테리아_단체식 13000(신),-0.02677310779676574
담하_(정식) 비빔냉면,담하_메밀면 사리,0.026768264331521036
느티나무 셀프BBQ_친환경 접시 14cm,라그로타_아메리카노,0.026749771966373608
담하_(단체) 은이버섯 갈비탕,라그로타_자몽리치에이드,-0.02674232458244283
연회장_삼겹살추가 (200g),화담숲카페_메밀미숫가루,0.026727341087955703
느티나무 셀프BBQ_친환경 접시 14cm,라그로타_Open Food,-0.026714909446420524
라그로타_버섯 크림 리조또,미라시아_공깃밥,0.026712168256695493
느티나무 셀프BBQ_허브솔트,라그로타_제로콜라,-0.02669139007979259
라그로타_버섯 크림 리조또,화담숲주막_단호박 식혜 ,0.026621856544733712
느티나무 셀프BBQ_신라면,카페테리아_오픈푸드,-0.026606084154116843
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),카페테리아_오픈푸드,-0.026594342643633306
담하_느린마을 막걸리,포레스트릿_복숭아 아이스티,0.02658627355912893
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),연회장_Conference M8,-0.02657949622042815
라그로타_미션 서드 카베르네 쉬라,포레스트릿_생수,0.026571909136875117
라그로타_콜라,연회장_Regular Coffee,-0.026571494193826352
담하_느린마을 막걸리,포레스트릿_생수,0.026540330157769722
담하_봉평메밀 물냉면,미라시아_브런치 2인 패키지 ,0.026527673584156933
라그로타_스프라이트,미라시아_BBQ 고기추가,0.02645816286749407
라그로타_미션 서드 카베르네 쉬라,미라시아_브런치 4인 패키지 ,-0.026430537291753136
라그로타_하이네켄(생),연회장_Conference L1,-0.02642036360559538
연회장_매콤 무뼈닭발&계란찜,화담숲주막_단호박 식혜 ,0.026402914830783948
미라시아_브런치 2인 패키지 ,미라시아_쉬림프 투움바 파스타,0.026392576030570106
담하_(단체) 공깃밥,미라시아_브런치 2인 패키지 ,-0.026384614305583663
담하_(단체) 은이버섯 갈비탕,미라시아_스텔라(무제한),0.02638209381870284
라그로타_Open Food,카페테리아_오픈푸드,-0.026378530962455106
느티나무 셀프BBQ_쌈야채세트,담하_들깨 양지탕,-0.02635026002635674
담하_하동 매실 칵테일,연회장_Grand Ballroom,-0.026332571825879142
느티나무 셀프BBQ_스프라이트 (단체),라그로타_스프라이트,0.0263206542767106
느티나무 셀프BBQ_일회용 소주컵,미라시아_브런치 2인 패키지 ,0.026283150813490617
담하_하동 매실 칵테일,카페테리아_짬뽕밥,0.02627638828579561
포레스트릿_아메리카노(ICE),화담숲주막_찹쌀식혜,-0.026270267550529264
라그로타_아메리카노,포레스트릿_떡볶이,-0.026263290009681913
담하_봉평메밀 물냉면,포레스트릿_치즈 핫도그,-0.026257976164131856
라그로타_해산물 토마토 리조또,연회장_왕갈비치킨,0.026255266573946095
담하_황태해장국,카페테리아_단체식 18000(신),-0.02625423944237525
담하_문막 복분자 칵테일,미라시아_브런치(대인) 주중,0.026249942823467095
라그로타_알리오 에 올리오 ,미라시아_얼그레이 하이볼,0.026249382122862264
담하_갑오징어 비빔밥,미라시아_핑크레몬에이드,-0.026175166434859034
담하_갑오징어 비빔밥,라그로타_하이네켄(생),0.026169131595107056
담하_처음처럼,연회장_Conference L1,-0.026164716299513533
미라시아_브런치 2인 패키지 ,연회장_왕갈비치킨,0.026145439511260166
담하_라면사리,미라시아_코카콜라(제로),-0.0261391209270578
느티나무 셀프BBQ_쌈야채세트,담하_하동 매실 칵테일,0.026127796121010766
미라시아_스텔라(무제한),카페테리아_아메리카노(ICE),-0.026122566599034606
느티나무 셀프BBQ_친환경 접시 23cm,카페테리아_오픈푸드,-0.026091564973663387
라그로타_빵 추가 (1인),연회장_Cass Beer,-0.026089237559108025
느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),연회장_Conference L2,-0.026025110472405407
미라시아_칠리 치즈 프라이,카페테리아_아메리카노(HOT),0.02601968165248054
미라시아_(화덕) 불고기 페퍼로니 반반피자,카페테리아_오픈푸드,-0.025959923919180016
담하_콜라,라그로타_버섯 크림 리조또,0.025941830420755485
담하_처음처럼,라그로타_미션 서드 카베르네 쉬라,0.025941289879032485
느티나무 셀프BBQ_신라면,"미라시아_(단체)브런치주중 36,000",-0.025941167858497097
담하_(정식) 된장찌개,담하_스프라이트,0.025939180505553102
담하_한우 미역국 정식,카페테리아_새우튀김 우동,0.025918635637634958
느티나무 셀프BBQ_일회용 종이컵,카페테리아_짜장면,-0.025901321884449928
라그로타_미션 서드 카베르네 쉬라,연회장_Cass Beer,0.02588513605901387
미라시아_보일링 랍스타 플래터,카페테리아_짜장밥,-0.025884389770085975
라그로타_Open Food,미라시아_미라시아 브런치 (패키지),0.02586645107089965
라그로타_AUS (200g),화담숲카페_현미뻥스크림,0.025840378197051237
느티나무 셀프BBQ_1인 수저세트,라그로타_알리오 에 올리오 ,0.02583895144311115
느티나무 셀프BBQ_스프라이트 (단체),카페테리아_오픈푸드,0.025821237984616264
담하_느린마을 막걸리,포레스트릿_떡볶이,0.025811439045767128
담하_(단체) 공깃밥,담하_명태회 비빔냉면,-0.025759396856144257
미라시아_콥 샐러드,카페테리아_단체식 13000(신),-0.025756900767240316
담하_(정식) 물냉면 ,담하_테라,0.0257539963136815
담하_라면사리,연회장_야채추가,0.025747571807188625
미라시아_코카콜라(제로),포레스트릿_복숭아 아이스티,-0.02570292253939129
느티나무 셀프BBQ_일회용 소주컵,담하_문막 복분자 칵테일,-0.02570291832663851
담하_(단체) 생목살 김치전골 2.0,카페테리아_복숭아 아이스티,-0.02569429335788222
